"COU","Country","INCOMEAW","Income as a percentage of the average wage","AVGRATES","Average tax rates and wedges","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","67","67","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,19.171567,,
"KOR","Korea","67","67","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,19.269919,,
"KOR","Korea","67","67","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,19.844411,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,16.360407,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,16.494447,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,16.11149,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,16.404462,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,17.045936,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,17.305513,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,18.162303,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,19.718794,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,19.980942,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,19.470227,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,20.147852,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,20.495261,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,21.045521,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,21.512369,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,21.705239,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,22.02509,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,22.31379,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,22.504245,,
"KOR","Korea","100","100","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,22.992658,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,18.010486,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,18.364294,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,18.334906,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,19.384578,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,19.990952,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,20.263055,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,20.977557,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,22.181972,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,22.206816,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,21.471309,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,21.458383,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,22.070465,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,22.454283,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,22.777423,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,22.923865,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,23.179557,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,23.398837,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,23.593173,,
"KOR","Korea","133","133","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,23.716412,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,20.459113,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,20.938009,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,20.561045,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,21.422149,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,21.69884,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,21.414036,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,21.754379,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,22.508661,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,22.613287,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,21.821126,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,21.675366,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,22.241963,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,22.575639,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,23.047226,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,23.477394,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,24.177027,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,24.633903,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,24.966298,,
"KOR","Korea","167","167","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,25.414458,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,29.809299,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,28.311473,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,26.006265,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,26.357789,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,26.661763,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,27.297765,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,27.754352,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,28.542295,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,28.211922,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,28.561166,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,28.772502,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,30.599803,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,30.352429,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,31.198121,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,31.577742,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,32.392394,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,32.48592,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,30.16516,,
"LUX","Luxembourg","67","67","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,30.424995,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,35.837515,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,34.482069,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,31.586815,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,32.118925,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,32.529147,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,33.394871,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,34.007649,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,35.019248,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,34.655372,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,34.899073,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,35.272591,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,37.255858,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,37.078398,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,38.223856,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,38.635,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,39.488219,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,39.579291,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,37.792258,,
"LUX","Luxembourg","100","100","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,38.165632,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,40.881421,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,39.47742,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,36.464994,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,36.898958,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,37.276218,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,37.93036,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,38.402365,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,39.248516,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,38.994661,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,39.474678,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,39.710535,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,41.791903,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,41.507532,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,42.586153,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,42.905879,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,43.664337,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,43.733507,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,42.590102,,
"LUX","Luxembourg","133","133","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,42.852449,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,44.064231,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,42.632417,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,39.535946,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,39.909839,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,40.184156,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,40.745007,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,41.123006,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,41.882906,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,41.687283,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,42.263279,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,42.452942,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,44.611409,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,44.235118,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,45.266324,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,45.525076,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,46.241971,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,46.275879,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,45.310035,,
"LUX","Luxembourg","167","167","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,45.495436,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,7.636794,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,8.153635,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,10.974046,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,12.037133,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,10.578034,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,10.068628,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2006","2006","PC","Percentage","0","Units",,,10.598853,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2007","2007","PC","Percentage","0","Units",,,11.129572,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2008","2008","PC","Percentage","0","Units",,,10.972399,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2009","2009","PC","Percentage","0","Units",,,11.946583,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2010","2010","PC","Percentage","0","Units",,,12.877164,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2011","2011","PC","Percentage","0","Units",,,13.213377,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2012","2012","PC","Percentage","0","Units",,,13.584065,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2013","2013","PC","Percentage","0","Units",,,14.39725,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2014","2014","PC","Percentage","0","Units",,,14.713604,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2015","2015","PC","Percentage","0","Units",,,15.02026,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2016","2016","PC","Percentage","0","Units",,,15.332182,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2017","2017","PC","Percentage","0","Units",,,16.127147,,
"MEX","Mexico","67","67","TOT_TAX_WEDGE","Total tax wedge","2018","2018","PC","Percentage","0","Units",,,16.060631,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2000","2000","PC","Percentage","0","Units",,,12.681444,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2001","2001","PC","Percentage","0","Units",,,13.29133,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2002","2002","PC","Percentage","0","Units",,,15.874748,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2003","2003","PC","Percentage","0","Units",,,16.820677,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2004","2004","PC","Percentage","0","Units",,,15.300682,,
"MEX","Mexico","100","100","TOT_TAX_WEDGE","Total tax wedge","2005","2005","PC","Percentage","0","Units",,,14.743151,,
